,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,class_a11,class_a12,class_a13,class_a14,class_a15,class_a16,class_a17,class_a18,class_a19,class_a20,class_a21,class_a22,class_a23,class_a24,class_a25,class_a26,class_a27,class_a28,class_a29,class_a30,class_a31,class_a32,class_a33,class_a34,class_a35,class_a36
4704,100,100,35,27,53,100,48,33,52,100,56,38,53,100,67,40,68,100,100,35,100,100,35,27,53,100,48,33,52,100,56,38,53,100,67,40,68,100,100,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,36,100,33,25,45,100,47,32,46,100,56,36,45,88,81,35,36,100,100,22,36,100,33,25,45,100,47,32,46,100,56,36,45,88,81,35,36,100,100,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706,36,100,34,25,46,100,48,32,46,100,57,36,45,100,86,36,37,100,100,23,36,100,34,25,46,100,48,32,46,100,57,36,45,100,86,36,37,100,100,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707,34,48,31,25,44,57,41,30,45,62,47,33,44,68,55,34,35,100,100,26,34,48,31,25,44,57,41,30,45,62,47,33,44,68,55,34,35,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,35,52,32,25,44,59,42,31,46,63,48,34,44,69,56,35,37,100,100,28,35,52,32,25,44,59,42,31,46,63,48,34,44,69,56,35,37,100,100,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,33,42,30,24,43,54,39,29,45,59,46,32,44,66,52,32,35,81,77,25,33,42,30,24,43,54,39,29,45,59,46,32,44,66,52,32,35,81,77,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,34,47,31,25,44,57,40,29,45,61,46,33,44,67,54,33,35,100,100,25,34,47,31,25,44,57,40,29,45,61,46,33,44,67,54,33,35,100,100,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,35,46,31,25,44,57,41,30,46,62,47,33,44,68,56,34,36,100,100,26,35,46,31,25,44,57,41,30,46,62,47,33,44,68,56,34,36,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,35,49,32,25,44,58,41,30,46,63,48,33,44,69,56,34,36,100,100,26,35,49,32,25,44,58,41,30,46,63,48,33,44,69,56,34,36,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,67,80,38,28,55,70,51,35,54,72,59,41,55,77,71,59,65,90,83,46,67,80,38,28,55,70,51,35,54,72,59,41,55,77,71,59,65,90,83,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,41,100,40,26,48,100,52,33,48,100,59,37,48,100,75,37,43,100,91,31,41,100,40,26,48,100,52,33,48,100,59,37,48,100,75,37,43,100,91,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,35,100,34,26,48,76,50,33,50,76,61,38,51,81,78,43,100,100,100,30,35,100,34,26,48,76,50,33,50,76,61,38,51,81,78,43,100,100,100,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,35,100,35,27,48,78,51,33,50,77,62,39,52,82,79,56,100,100,100,31,35,100,35,27,48,78,51,33,50,77,62,39,52,82,79,56,100,100,100,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,34,44,31,25,44,57,40,30,45,62,47,33,44,68,56,34,36,100,100,26,34,44,31,25,44,57,40,30,45,62,47,33,44,68,56,34,36,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,36,52,32,25,45,59,42,30,46,63,48,34,45,69,57,34,37,100,100,26,36,52,32,25,45,59,42,30,46,63,48,34,45,69,57,34,37,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,31,51,31,24,41,57,40,29,42,61,46,32,41,67,53,32,31,100,100,24,31,51,31,24,41,57,40,29,42,61,46,32,41,67,53,32,31,100,100,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,35,100,33,25,44,100,44,31,46,100,50,34,44,100,60,34,36,100,100,26,35,100,33,25,44,100,44,31,46,100,50,34,44,100,60,34,36,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,29,53,31,24,39,57,40,29,41,61,46,31,39,67,51,31,30,100,100,23,29,53,31,24,39,57,40,29,41,61,46,31,39,67,51,31,30,100,100,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,29,100,32,24,39,100,43,30,41,100,48,33,39,100,56,32,30,100,100,24,29,100,32,24,39,100,43,30,41,100,48,33,39,100,56,32,30,100,100,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,40,57,32,26,48,60,43,31,48,64,50,35,48,69,58,36,42,100,100,31,40,57,32,26,48,60,43,31,48,64,50,35,48,69,58,36,42,100,100,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,43,100,34,26,48,100,46,33,49,100,53,36,48,100,62,38,44,100,100,34,43,100,34,26,48,100,46,33,49,100,53,36,48,100,62,38,44,100,100,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,44,100,38,27,48,100,51,34,49,100,57,38,48,100,67,40,44,100,84,38,44,100,38,27,48,100,51,34,49,100,57,38,48,100,67,40,44,100,84,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,58,100,40,28,51,100,52,35,51,100,59,39,51,100,70,41,54,100,87,45,58,100,40,28,51,100,52,35,51,100,59,39,51,100,70,41,54,100,87,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,58,100,40,28,51,100,52,35,51,100,59,39,51,100,70,41,54,100,87,45,58,100,40,28,51,100,52,35,51,100,59,39,51,100,70,41,54,100,87,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,58,100,40,28,51,100,52,35,51,100,59,39,51,100,70,41,54,100,87,45,58,100,40,28,51,100,52,35,51,100,59,39,51,100,70,41,54,100,87,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,28,33,100,100,33,45,78,52,39,56,73,52,44,100,76,53,61,100,100,35,28,33,100,100,33,45,78,52,39,56,73,52,44,100,76,53,61,100,100,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,28,33,100,100,33,46,80,54,39,56,74,53,44,100,77,54,100,100,100,42,28,33,100,100,33,46,80,54,39,56,74,53,44,100,77,54,100,100,100,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,39,45,32,26,47,57,41,31,47,62,48,34,47,68,56,36,41,100,100,30,39,45,32,26,47,57,41,31,47,62,48,34,47,68,56,36,41,100,100,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,40,47,32,26,48,58,42,31,48,63,49,34,48,69,58,36,42,100,100,30,40,47,32,26,48,58,42,31,48,63,49,34,48,69,58,36,42,100,100,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,41,92,35,26,48,69,47,33,48,73,54,37,48,79,65,38,42,88,85,33,41,92,35,26,48,69,47,33,48,73,54,37,48,79,65,38,42,88,85,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,65,100,38,27,51,100,50,34,51,100,57,38,51,100,67,40,65,100,100,38,65,100,38,27,51,100,50,34,51,100,57,38,51,100,67,40,65,100,100,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,65,100,38,27,51,100,50,34,51,100,57,38,51,100,67,40,65,100,100,38,65,100,38,27,51,100,50,34,51,100,57,38,51,100,67,40,65,100,100,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,65,100,38,27,51,100,50,34,51,100,57,38,51,100,67,40,65,100,100,38,65,100,38,27,51,100,50,34,51,100,57,38,51,100,67,40,65,100,100,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,41,92,35,26,48,69,47,33,48,73,54,37,48,79,65,38,42,88,85,33,41,92,35,26,48,69,47,33,48,73,54,37,48,79,65,38,42,88,85,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,40,100,35,26,48,100,48,33,48,100,54,37,48,100,66,38,42,100,100,31,40,100,35,26,48,100,48,33,48,100,54,37,48,100,66,38,42,100,100,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,27,100,34,25,37,100,46,31,40,100,52,34,38,73,61,32,27,100,100,21,27,100,34,25,37,100,46,31,40,100,52,34,38,73,61,32,27,100,100,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,28,100,35,25,37,100,47,32,41,100,53,34,39,74,62,33,28,100,100,22,28,100,35,25,37,100,47,32,41,100,53,34,39,74,62,33,28,100,100,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,34,49,31,25,44,57,41,30,45,61,47,33,44,68,54,33,35,100,100,25,34,49,31,25,44,57,41,30,45,61,47,33,44,68,54,33,35,100,100,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,39,57,32,25,47,60,43,31,47,64,49,34,47,70,58,35,41,100,100,28,39,57,32,25,47,60,43,31,47,64,49,34,47,70,58,35,41,100,100,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743,35,46,31,25,44,57,41,30,46,61,47,33,44,68,55,34,36,100,100,26,35,46,31,25,44,57,41,30,46,61,47,33,44,68,55,34,36,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,44,50,33,26,48,59,42,31,49,64,49,34,48,70,59,36,44,100,100,29,44,50,33,26,48,59,42,31,49,64,49,34,48,70,59,36,44,100,100,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,39,57,32,25,47,60,43,31,47,64,49,34,47,70,58,35,41,100,100,28,39,57,32,25,47,60,43,31,47,64,49,34,47,70,58,35,41,100,100,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4746,39,57,32,25,47,60,43,31,47,64,49,34,47,70,58,35,41,100,100,28,39,57,32,25,47,60,43,31,47,64,49,34,47,70,58,35,41,100,100,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,34,49,31,25,44,57,41,30,45,61,47,33,44,68,54,33,35,100,100,25,34,49,31,25,44,57,41,30,45,61,47,33,44,68,54,33,35,100,100,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,34,56,32,25,44,59,42,30,45,63,48,33,44,69,56,34,35,100,100,26,34,56,32,25,44,59,42,30,45,63,48,33,44,69,56,34,35,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,34,47,31,25,44,57,41,30,45,61,47,33,44,67,54,33,35,100,100,26,34,47,31,25,44,57,41,30,45,61,47,33,44,67,54,33,35,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,39,54,33,26,47,59,42,31,47,64,49,34,47,69,58,36,41,100,100,29,39,54,33,26,47,59,42,31,47,64,49,34,47,69,58,36,41,100,100,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4751,28,56,36,26,36,100,48,33,40,100,53,36,40,76,59,36,33,100,100,28,28,56,36,26,36,100,48,33,40,100,53,36,40,76,59,36,33,100,100,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,27,100,36,26,36,100,48,33,40,100,53,36,41,100,59,36,34,100,100,28,27,100,36,26,36,100,48,33,40,100,53,36,41,100,59,36,34,100,100,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,34,47,31,25,44,57,41,30,45,61,47,33,44,67,54,33,35,100,100,26,34,47,31,25,44,57,41,30,45,61,47,33,44,67,54,33,35,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,33,53,31,25,43,59,41,30,45,63,48,33,44,68,55,34,35,100,100,26,33,53,31,25,43,59,41,30,45,63,48,33,44,68,55,34,35,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,34,49,31,25,44,57,41,30,45,61,47,33,44,68,54,33,35,100,100,25,34,49,31,25,44,57,41,30,45,61,47,33,44,68,54,33,35,100,100,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,33,53,31,25,43,59,41,30,45,63,48,33,44,69,56,34,35,100,100,26,33,53,31,25,43,59,41,30,45,63,48,33,44,69,56,34,35,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,28,100,31,24,40,100,41,29,42,100,47,33,39,100,56,32,29,100,100,23,28,100,31,24,40,100,41,29,42,100,47,33,39,100,56,32,29,100,100,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,28,100,31,25,41,100,42,30,43,100,48,33,41,100,57,33,31,100,100,24,28,100,31,25,41,100,42,30,43,100,48,33,41,100,57,33,31,100,100,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,31,50,31,24,41,57,40,29,42,61,46,32,41,67,52,31,31,100,100,23,31,50,31,24,41,57,40,29,42,61,46,32,41,67,52,31,31,100,100,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,33,100,32,25,43,100,42,30,44,100,49,33,43,100,58,33,34,100,100,25,33,100,32,25,43,100,42,30,44,100,49,33,43,100,58,33,34,100,100,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,35,46,31,25,44,57,41,30,46,61,47,33,44,68,55,34,36,100,100,26,35,46,31,25,44,57,41,30,46,61,47,33,44,68,55,34,36,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,36,49,32,25,45,58,41,30,46,63,48,33,45,69,56,34,37,100,100,26,36,49,32,25,45,58,41,30,46,63,48,33,45,69,56,34,37,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4763,34,43,31,25,44,56,40,29,45,61,46,32,44,67,54,33,36,100,100,25,34,43,31,25,44,56,40,29,45,61,46,32,44,67,54,33,36,100,100,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4764,38,57,32,25,47,61,43,31,47,65,50,34,47,71,60,36,41,100,100,30,38,57,32,25,47,61,43,31,47,65,50,34,47,71,60,36,41,100,100,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765,63,82,39,28,53,73,53,36,53,73,60,41,53,78,71,53,61,83,83,41,63,82,39,28,53,73,53,36,53,73,60,41,53,78,71,53,61,83,83,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766,74,100,44,29,54,100,56,37,53,100,63,42,55,100,74,76,71,100,100,43,74,100,44,29,54,100,56,37,53,100,63,42,55,100,74,76,71,100,100,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767,29,49,30,24,40,57,39,29,42,61,45,31,41,67,52,31,31,100,100,23,29,49,30,24,40,57,39,29,42,61,45,31,41,67,52,31,31,100,100,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768,31,56,31,24,42,59,41,29,43,63,47,32,42,69,54,32,33,100,100,24,31,56,31,24,42,59,41,29,43,63,47,32,42,69,54,32,33,100,100,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769,34,44,31,25,44,57,40,30,45,62,47,33,44,68,56,34,36,100,100,26,34,44,31,25,44,57,40,30,45,62,47,33,44,68,56,34,36,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,36,49,32,25,45,58,41,30,46,63,48,33,45,69,56,34,37,100,100,26,36,49,32,25,45,58,41,30,46,63,48,33,45,69,56,34,37,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771,46,100,37,27,49,71,50,33,49,74,57,37,49,81,69,37,47,100,86,32,46,100,37,27,49,71,50,33,49,74,57,37,49,81,69,37,47,100,86,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772,46,100,39,27,49,100,52,34,49,100,59,38,49,100,73,38,47,100,100,32,46,100,39,27,49,100,52,34,49,100,59,38,49,100,73,38,47,100,100,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773,29,52,31,24,40,58,40,29,42,62,46,32,41,68,53,32,31,100,100,24,29,52,31,24,40,58,40,29,42,62,46,32,41,68,53,32,31,100,100,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774,33,100,32,25,43,100,43,30,45,100,49,33,44,100,58,33,35,100,100,25,33,100,32,25,43,100,43,30,45,100,49,33,44,100,58,33,35,100,100,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775,34,41,30,24,44,53,39,29,45,59,45,32,44,65,52,32,35,73,68,24,34,41,30,24,44,53,39,29,45,59,45,32,44,65,52,32,35,73,68,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776,34,44,31,25,44,56,40,29,45,61,46,32,44,67,53,33,35,100,100,25,34,44,31,25,44,56,40,29,45,61,46,32,44,67,53,33,35,100,100,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777,39,79,36,26,47,69,48,32,47,70,55,36,47,76,68,36,41,83,84,28,39,79,36,26,47,69,48,32,47,70,55,36,47,76,68,36,41,83,84,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778,40,100,35,26,48,70,48,32,48,72,56,35,48,78,70,35,41,100,100,28,40,100,35,26,48,70,48,32,48,72,56,35,48,78,70,35,41,100,100,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779,39,79,36,26,47,69,48,32,47,70,55,36,47,76,68,36,41,83,84,28,39,79,36,26,47,69,48,32,47,70,55,36,47,76,68,36,41,83,84,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4780,40,100,35,26,48,70,48,32,48,72,56,35,48,78,70,35,41,100,100,28,40,100,35,26,48,70,48,32,48,72,56,35,48,78,70,35,41,100,100,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781,39,79,36,26,47,69,48,32,47,70,55,36,47,76,68,36,41,83,84,28,39,79,36,26,47,69,48,32,47,70,55,36,47,76,68,36,41,83,84,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782,40,100,35,26,48,70,48,32,48,72,56,35,48,78,70,35,41,100,100,28,40,100,35,26,48,70,48,32,48,72,56,35,48,78,70,35,41,100,100,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783,39,79,36,26,47,69,48,32,47,70,55,36,47,76,68,36,41,83,84,28,39,79,36,26,47,69,48,32,47,70,55,36,47,76,68,36,41,83,84,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784,40,100,35,26,48,70,48,32,48,72,56,35,48,78,70,35,41,100,100,28,40,100,35,26,48,70,48,32,48,72,56,35,48,78,70,35,41,100,100,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785,34,44,31,25,44,57,40,30,45,62,47,33,44,68,56,34,36,100,100,26,34,44,31,25,44,57,40,30,45,62,47,33,44,68,56,34,36,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786,36,52,32,25,45,59,42,31,46,64,49,34,45,69,58,35,37,100,100,27,36,52,32,25,45,59,42,31,46,64,49,34,45,69,58,35,37,100,100,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,83,95,43,28,54,78,57,36,53,79,68,42,54,84,82,100,72,89,90,100,83,95,43,28,54,78,57,36,53,79,68,42,54,84,82,100,72,89,90,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4788,100,100,49,29,54,100,60,38,53,100,69,44,54,100,84,100,100,100,100,100,100,100,49,29,54,100,60,38,53,100,69,44,54,100,84,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4789,24,35,33,23,31,100,46,29,34,100,49,31,33,100,53,28,25,100,43,22,24,35,33,23,31,100,46,29,34,100,49,31,33,100,53,28,25,100,43,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4790,24,34,36,24,31,75,48,30,34,100,51,32,33,100,58,29,24,100,75,22,24,34,36,24,31,75,48,30,34,100,51,32,33,100,58,29,24,100,75,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4791,26,42,28,23,36,53,37,27,38,57,42,29,36,62,46,28,28,71,54,21,26,42,28,23,36,53,37,27,38,57,42,29,36,62,46,28,28,71,54,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4792,27,44,29,23,37,54,38,27,39,57,43,30,37,63,46,29,28,71,56,21,27,44,29,23,37,54,38,27,39,57,43,30,37,63,46,29,28,71,56,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4793,35,46,31,25,44,57,41,30,46,61,47,33,44,68,55,34,36,100,100,26,35,46,31,25,44,57,41,30,46,61,47,33,44,68,55,34,36,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4794,44,50,33,26,48,59,42,31,49,64,49,34,48,70,59,36,44,100,100,29,44,50,33,26,48,59,42,31,49,64,49,34,48,70,59,36,44,100,100,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4795,67,83,38,28,54,72,52,35,53,73,60,40,54,78,71,52,63,83,84,39,67,83,38,28,54,72,52,35,53,73,60,40,54,78,71,52,63,83,84,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4796,72,100,40,28,55,74,53,36,54,74,61,41,55,79,73,75,69,100,86,40,72,100,40,28,55,74,53,36,54,74,61,41,55,79,73,75,69,100,86,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4797,28,34,89,35,34,49,75,50,40,100,72,52,46,85,79,56,76,100,90,90,28,34,89,35,34,49,75,50,40,100,72,52,46,85,79,56,76,100,90,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4798,29,36,100,38,36,100,77,51,42,100,73,53,48,100,80,60,100,100,100,100,29,36,100,38,36,100,77,51,42,100,73,53,48,100,80,60,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4799,32,100,32,25,42,100,43,30,44,100,48,33,43,100,54,33,34,100,100,26,32,100,32,25,42,100,43,30,44,100,48,33,43,100,54,33,34,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800,33,100,33,25,43,100,44,31,44,100,50,34,43,100,57,35,35,100,100,28,33,100,33,25,43,100,44,31,44,100,50,34,43,100,57,35,35,100,100,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4801,31,51,31,24,41,57,40,29,43,61,46,32,41,67,53,32,32,100,100,24,31,51,31,24,41,57,40,29,43,61,46,32,41,67,53,32,32,100,100,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4802,32,56,31,25,42,59,41,30,44,63,48,33,43,68,54,33,34,100,100,26,32,56,31,25,42,59,41,30,44,63,48,33,43,68,54,33,34,100,100,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803,35,81,33,25,45,67,46,31,46,69,53,34,46,75,66,33,37,83,86,24,35,81,33,25,45,67,46,31,46,69,53,34,46,75,66,33,37,83,86,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4804,36,100,34,25,46,68,47,31,47,70,54,34,46,76,68,34,40,84,87,26,36,100,34,25,46,68,47,31,47,70,54,34,46,76,68,34,40,84,87,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
